City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
340,Kirakira,SB,-10.45,161.92,80.73,81,97,7.4,moderate rain
341,Zhezkazgan,KZ,47.8,67.71,45.05,53,0,10.85,clear sky
342,Ambon,ID,-3.7,128.18,79.0,93,61,7.16,broken clouds
343,Khani,GE,41.96,42.96,55.4,87,0,2.24,clear sky
344,Maldonado,UY,-34.67,-54.92,82.4,58,40,9.17,scattered clouds
345,Cherskiy,RU,68.75,161.3,19.89,92,84,7.25,broken clouds
346,Mahebourg,MU,-20.41,57.7,73.4,78,40,11.41,scattered clouds
347,Manturovo,RU,58.34,44.76,42.48,91,100,11.95,light rain
348,Ahuimanu,US,21.44,-157.84,84.2,65,75,3.36,broken clouds
349,Tiksi,RU,71.69,128.87,18.14,95,100,16.28,overcast clouds
350,Ipojuca,BR,-8.4,-35.06,80.6,69,40,12.75,scattered clouds
351,Varna,BG,43.22,27.92,50.0,66,51,10.29,broken clouds
352,Rapid Valley,US,44.06,-103.15,26.6,85,90,11.41,snow
353,Camopi,GF,3.17,-52.32,88.12,50,71,3.94,broken clouds
354,Marmora,IT,44.46,7.09,53.01,93,45,2.24,scattered clouds
355,Sioux Lookout,CA,50.1,-91.92,32.0,86,75,12.75,broken clouds
356,Matara,LK,5.95,80.54,77.95,87,96,10.09,overcast clouds
357,Srednekolymsk,RU,67.45,153.68,21.96,97,75,3.02,broken clouds
358,Batagay-Alyta,RU,67.8,130.41,15.26,88,100,3.85,overcast clouds
359,Vila Velha,BR,-20.33,-40.29,69.8,94,90,4.7,light rain
360,Slavsk,RU,55.04,21.68,41.79,75,66,8.28,broken clouds
361,Morro Bay,US,35.37,-120.85,91.0,40,5,3.0,clear sky
362,Pozzallo,IT,36.73,14.85,63.0,82,89,1.12,overcast clouds
363,Linxia,CN,35.6,103.21,39.2,71,80,1.74,broken clouds
364,Aswan,EG,24.09,32.91,84.52,21,0,10.16,clear sky
365,Jambi,ID,-1.6,103.62,74.52,91,90,3.13,overcast clouds
366,Faanui,PF,-16.48,-151.75,79.45,79,39,8.72,scattered clouds
367,Paratinga,BR,-12.69,-43.18,84.58,44,92,7.09,overcast clouds
368,Non Sang,TH,16.87,102.57,69.8,100,90,3.36,overcast clouds
369,Myronivka,UA,49.66,30.98,44.65,85,39,8.99,scattered clouds
370,Eydhafushi,MV,5.1,73.07,82.45,77,50,13.44,scattered clouds
371,Corinto,GR,37.94,22.96,66.0,40,1,3.2,clear sky
372,Chumikan,RU,54.72,135.31,26.47,86,65,18.05,broken clouds
373,Fort Nelson,CA,58.81,-122.7,21.2,62,5,2.24,clear sky
374,Jalu,LY,29.03,21.55,79.92,24,98,1.36,overcast clouds
375,Hualmay,PE,-11.1,-77.61,66.36,70,24,9.44,few clouds
376,Tual,ID,-5.67,132.75,80.44,81,62,13.18,broken clouds
377,Shingu,JP,33.73,135.98,61.47,70,100,6.82,overcast clouds
378,Skjervoy,NO,70.03,20.97,28.4,100,20,1.12,few clouds
379,Nieuw Amsterdam,SR,5.88,-55.08,88.0,73,93,7.0,overcast clouds
380,Chernyshevskiy,RU,63.01,112.47,17.02,97,91,8.34,overcast clouds
381,Ottumwa,US,41.02,-92.41,43.0,64,40,12.75,scattered clouds
382,Alyangula,AU,-13.85,136.42,68.0,100,22,4.12,few clouds
383,Lastoursville,GA,-0.81,12.73,73.63,92,91,1.19,moderate rain
384,Huarmey,PE,-10.07,-78.15,69.51,64,24,10.8,few clouds
385,Pemba,MZ,-12.97,40.52,77.0,83,40,5.82,scattered clouds
386,Alexander City,US,32.94,-85.95,75.2,57,1,5.28,clear sky
387,Puerto Suarez,BO,-18.95,-57.8,73.4,94,90,14.99,heavy intensity rain
388,Rosario,AR,-32.95,-60.64,102.0,33,24,13.87,few clouds
389,Phalaborwa,ZA,-23.94,31.14,84.2,45,7,8.05,clear sky
390,Ayame,CI,5.61,-3.16,74.55,95,88,3.0,overcast clouds
391,Nome,US,64.5,-165.41,39.2,93,75,9.17,broken clouds
392,Yeppoon,AU,-23.13,150.73,64.4,88,7,2.39,clear sky
393,Lima,PE,-12.04,-77.03,69.8,64,75,10.29,broken clouds
394,Vanimo,PG,-2.67,141.3,78.22,82,100,5.1,light rain
395,Gushikawa,JP,26.35,127.87,73.4,88,1,6.93,clear sky
396,Hastings,GB,50.86,0.57,51.01,76,95,1.1,overcast clouds
397,Fairbanks,US,64.84,-147.72,19.99,67,90,1.34,overcast clouds
398,Taoudenni,ML,22.68,-3.98,86.41,15,0,10.87,clear sky
399,Berlevag,NO,70.86,29.09,28.4,92,40,4.7,scattered clouds
400,Asyut,EG,27.18,31.18,75.2,50,0,9.17,clear sky
401,Taganak,PH,6.08,118.3,78.8,94,20,4.7,few clouds
402,Kavaratti,IN,10.57,72.64,80.71,81,36,11.74,scattered clouds
403,Revelstoke,CA,50.98,-118.2,37.4,86,90,2.24,overcast clouds
404,Rawson,AR,-43.3,-65.1,71.85,21,36,22.39,scattered clouds
405,Erie,US,42.77,-78.67,61.0,36,90,12.75,overcast clouds
406,Ormara,PK,25.21,64.64,81.25,27,65,13.24,broken clouds
407,Namibe,AO,-15.2,12.15,69.46,74,16,3.56,few clouds
408,Zaprudnya,RU,56.57,37.43,33.8,80,75,11.18,broken clouds
409,Dicabisagan,PH,17.08,122.42,77.2,85,39,7.54,scattered clouds
410,Shush,IR,32.19,48.24,65.19,38,0,1.28,clear sky
411,Evensk,RU,61.95,159.23,34.92,94,100,2.66,light rain
412,Inhambane,MZ,-23.86,35.38,73.4,73,20,11.41,few clouds
413,Beroroha,MG,-21.67,45.17,77.25,55,66,4.25,broken clouds
414,Perth,AU,-31.93,115.83,64.4,71,0,6.93,clear sky
415,Cuamba,MZ,-14.8,36.54,74.98,30,22,3.74,few clouds
416,Hargeysa,SO,9.56,44.06,68.52,52,0,4.76,clear sky
417,Victoria,HK,22.29,114.16,75.0,75,27,10.51,scattered clouds
418,Disna,BY,55.57,28.2,36.36,87,0,12.57,clear sky
419,Sangmelima,CM,2.93,11.98,68.94,95,96,2.75,light rain
420,Mitu,CO,1.2,-70.17,86.83,61,89,2.21,overcast clouds
421,Oskemen,KZ,49.96,82.61,28.4,100,75,6.71,mist
422,Shimoda,JP,34.67,138.95,55.0,73,73,1.01,broken clouds
423,Zhigansk,RU,66.77,123.37,10.42,93,71,5.88,broken clouds
424,Northam,GB,51.03,-4.22,50.0,91,80,1.01,broken clouds
425,Luderitz,NA,-26.65,15.16,65.16,50,0,18.5,clear sky
426,Pankrushikha,RU,53.83,80.34,30.97,93,13,8.77,few clouds
427,Coahuayana,MX,18.73,-103.68,82.4,74,75,6.15,broken clouds
428,Nuqui,CO,5.71,-77.27,80.98,80,100,11.21,light rain
429,Alofi,NU,-19.06,-169.92,75.2,100,75,9.17,shower rain
430,Batticaloa,LK,7.71,81.69,78.62,84,78,5.91,light rain
431,Mersing,MY,2.43,103.84,78.8,94,97,4.7,overcast clouds
432,Lompoc,US,34.64,-120.46,75.2,60,1,13.87,clear sky
433,Mecca,SA,21.43,39.83,80.37,18,0,6.62,clear sky
434,Tchollire,CM,8.4,14.17,76.28,66,0,2.59,clear sky
435,Sumbe,AO,-11.21,13.84,75.99,83,100,7.07,overcast clouds
436,Torbay,CA,47.67,-52.73,54.0,100,90,8.05,overcast clouds
437,Santa Vitoria Do Palmar,BR,-33.52,-53.37,76.1,60,0,6.91,clear sky
438,Hirara,JP,24.8,125.28,77.79,80,58,21.25,broken clouds
439,Mokhsogollokh,RU,61.47,128.92,11.21,96,87,5.03,overcast clouds
440,Camacha,PT,33.08,-16.33,71.6,88,40,19.46,scattered clouds
441,Pa Sang,TH,18.53,98.94,75.2,78,75,9.17,broken clouds
442,Shelburne,CA,44.08,-80.2,53.6,76,90,13.87,overcast clouds
443,Phayao,TH,19.25,100.25,66.27,96,100,1.03,overcast clouds
444,Zambezi,ZM,-13.54,23.1,72.93,22,1,5.93,clear sky
445,Xining,CN,36.62,101.77,34.75,81,66,1.61,broken clouds
446,Aksehir,TR,38.36,31.42,61.97,59,100,5.48,overcast clouds
447,Lincoln,US,40.8,-96.67,44.01,38,1,16.11,clear sky
448,Sur,OM,22.57,59.53,83.1,37,8,15.08,clear sky
449,San Patricio,US,28.02,-97.52,91.4,43,20,14.99,few clouds
450,Cedar City,US,37.68,-113.06,75.2,11,1,3.36,clear sky
451,Elk Plain,US,47.05,-122.4,64.4,88,90,6.93,overcast clouds
452,Touros,BR,-5.2,-35.46,80.6,69,20,12.75,few clouds
453,Skibbereen,IE,51.55,-9.27,53.6,93,75,11.41,broken clouds
454,Blois,FR,47.58,1.33,42.01,100,58,3.0,fog
455,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,35.6,100,75,2.24,broken clouds
456,Lokosovo,RU,61.13,74.82,27.23,95,71,10.96,broken clouds
457,Keti Bandar,PK,24.14,67.45,84.34,75,0,6.26,clear sky
458,Goianesia,BR,-15.32,-49.12,80.4,54,94,2.37,light rain
459,Brae,GB,60.4,-1.35,41.0,86,75,9.17,light rain
460,Baillif,GP,16.02,-61.75,82.4,74,22,6.93,few clouds
461,Pandan,PH,14.05,124.17,81.18,85,100,12.06,overcast clouds
462,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,87.12,62,100,1.05,overcast clouds
463,Khryashchevka,RU,53.81,49.09,53.6,87,90,11.18,overcast clouds
464,Bela,IN,25.93,81.98,76.53,51,0,0.72,clear sky
465,Rocha,UY,-34.48,-54.33,77.79,79,3,6.22,clear sky
466,Colares,PT,38.8,-9.45,64.0,77,88,3.36,overcast clouds
467,Da Nang,VN,16.07,108.22,77.0,100,75,2.1,heavy intensity rain
468,Astana,KZ,51.18,71.45,23.0,85,0,4.47,clear sky
469,Ketchikan,US,55.34,-131.65,44.6,75,90,9.17,light rain
470,Verkhnyaya Inta,RU,65.98,60.31,24.22,97,80,5.3,broken clouds
471,Diapaga,BF,12.07,1.79,84.83,45,72,4.21,broken clouds
472,Chkalovsk,RU,56.76,43.24,42.8,87,75,17.9,light intensity shower rain
473,Amapa,BR,1.0,-52.0,85.19,53,100,1.54,overcast clouds
474,Vawkavysk,BY,53.16,24.45,37.85,82,63,10.18,broken clouds
475,Ghanzi,BW,-21.57,21.78,74.73,18,0,9.89,clear sky
476,Sinnar,SD,13.57,33.57,85.75,45,7,12.82,clear sky
477,Evanston,US,42.04,-87.69,43.0,81,90,6.93,moderate rain
478,Antalaha,MG,-14.9,50.28,70.38,84,6,7.27,clear sky
479,Barcelos,PT,41.54,-8.62,68.0,49,100,6.93,overcast clouds
480,Praia Da Vitoria,PT,38.73,-27.07,59.0,82,40,12.19,scattered clouds
481,Shizilu,CN,35.17,118.83,52.12,45,94,0.98,light rain
482,Manjacaze,MZ,-24.71,33.88,69.96,72,0,10.65,clear sky
483,Botngard,NO,63.77,9.81,42.8,70,40,21.92,scattered clouds
484,Tabou,CI,4.42,-7.35,77.4,90,85,6.46,light rain
485,Terrasini,IT,38.15,13.08,62.6,67,23,5.82,few clouds
486,Caxias,PT,38.7,-9.28,64.0,77,54,3.36,broken clouds
487,Praia,CV,14.92,-23.51,80.6,83,60,4.7,broken clouds
488,Mounana,GA,-1.41,13.16,71.65,92,76,1.59,broken clouds
489,Maniitsoq,GL,65.42,-52.9,39.49,91,94,13.71,overcast clouds
490,Rio Claro,BR,-22.41,-47.56,77.72,55,93,9.44,overcast clouds
491,Upington,ZA,-28.45,21.26,80.6,9,0,1.12,clear sky
492,Talaya,RU,61.38,152.75,23.49,96,100,1.3,overcast clouds
493,Gerede,TR,40.8,32.2,52.66,94,100,1.01,overcast clouds
494,Tevaitoa,PF,-16.78,-151.5,79.99,80,74,14.29,light rain
495,Vila Franca Do Campo,PT,37.72,-25.43,59.0,62,20,6.93,few clouds
496,Carballo,ES,43.21,-8.69,64.99,82,76,2.24,light rain
497,Atar,MR,20.52,-13.05,91.67,22,0,10.51,clear sky
498,Puruandiro,MX,20.08,-101.5,77.0,36,20,5.82,few clouds
499,Gorontalo,ID,0.54,123.06,74.48,87,100,1.63,overcast clouds
500,Vuktyl,RU,63.86,57.31,29.68,97,100,7.11,overcast clouds
501,Elat,IL,29.56,34.95,82.4,61,0,8.05,clear sky
502,Buraydah,SA,26.33,43.98,73.4,23,0,4.7,clear sky
503,Banda Aceh,ID,5.56,95.32,81.03,69,100,11.5,overcast clouds
504,Port-Gentil,GA,-0.72,8.78,78.8,88,75,8.05,broken clouds
505,Zagora,MA,30.35,-5.84,71.24,22,99,5.53,overcast clouds
506,Husavik,IS,66.04,-17.34,41.0,80,90,17.22,overcast clouds
507,Usinsk,RU,65.99,57.53,25.88,96,61,4.34,broken clouds
508,Almaty,KZ,43.25,76.95,48.2,36,0,6.71,clear sky
509,Garowe,SO,8.41,48.48,78.96,68,13,7.09,few clouds
510,Quepos,CR,9.42,-84.17,80.6,69,75,13.87,broken clouds
511,Havelock,US,34.88,-76.9,73.99,64,5,12.75,clear sky
512,Durusu,TR,41.31,28.68,64.99,63,75,16.11,broken clouds
513,Chiredzi,ZW,-21.05,31.67,75.96,50,0,5.26,clear sky
514,Sao Felix Do Xingu,BR,-6.64,-51.99,89.13,39,76,1.57,broken clouds
515,Daru,PG,-9.08,143.21,78.75,87,100,8.86,overcast clouds
516,Redlands,US,34.06,-117.18,90.0,19,20,3.36,few clouds
517,Maumere,ID,-8.62,122.21,79.21,77,24,3.36,few clouds
518,Emba,KZ,48.83,58.14,53.22,62,0,11.3,clear sky
519,Senanga,ZM,-16.12,23.27,74.32,20,0,5.35,clear sky
520,Pachino,IT,36.72,15.09,63.0,76,100,7.2,overcast clouds
521,Uvira,CD,-3.41,29.15,76.48,58,51,1.41,broken clouds
522,Kayankulam,IN,9.18,76.5,76.77,89,100,3.6,light rain
523,Alice Springs,AU,-23.7,133.88,71.6,40,79,16.11,broken clouds
524,Biograd Na Moru,HR,43.94,15.45,51.01,93,0,2.24,clear sky
525,Sampit,ID,-2.53,112.95,72.86,99,92,2.13,moderate rain
526,Guadalupe Y Calvo,MX,26.1,-106.97,75.9,32,12,6.15,few clouds
527,Sarai Naurang,PK,32.83,70.78,72.39,20,0,3.74,clear sky
528,Candolim,IN,15.52,73.76,77.0,100,40,2.24,mist
529,Tahe,CN,52.33,124.73,23.32,93,21,1.61,few clouds
530,Vangaindrano,MG,-23.35,47.6,68.79,84,95,4.88,overcast clouds
531,Paralimni,CY,35.04,33.98,75.0,73,0,9.17,clear sky
532,Jacareacanga,BR,-6.22,-57.75,92.39,44,62,1.66,light rain
533,Pucallpa,PE,-8.38,-74.55,87.8,62,75,6.93,broken clouds
534,Betong,TH,5.77,101.07,71.89,93,100,1.7,overcast clouds
535,Waipawa,NZ,-41.41,175.52,57.2,76,100,23.04,moderate rain
536,Nago,JP,26.59,127.98,73.4,88,1,6.93,clear sky
537,Langarud,IR,37.2,50.15,62.6,100,0,3.8,mist
538,Bontang,ID,0.13,117.5,78.85,84,98,4.03,overcast clouds
539,Balbriggan,IE,53.61,-6.18,50.0,93,75,3.36,broken clouds
540,Marawi,PH,8.0,124.29,75.0,93,100,4.0,overcast clouds
541,Hihya,EG,30.67,31.59,73.4,78,0,13.87,clear sky
542,Prince George,CA,53.92,-122.75,33.01,68,75,3.36,broken clouds
543,Buala,SB,-8.14,159.59,83.07,74,38,4.65,scattered clouds
544,Almeirim,BR,-1.52,-52.58,91.26,41,79,4.14,broken clouds
545,Kieta,PG,-6.22,155.63,81.39,75,84,1.39,broken clouds
546,Gondanglegi,ID,-7.75,112.01,76.68,83,89,10.51,overcast clouds
547,Biltine,TD,14.53,20.92,86.74,14,0,7.47,clear sky
548,Lata,PT,40.16,-8.33,59.0,55,79,5.61,broken clouds
549,Bundaberg,AU,-24.85,152.35,71.01,88,35,6.93,scattered clouds
550,Kloulklubed,PW,7.04,134.26,82.4,78,90,8.05,overcast clouds
551,Lampazos De Naranjo,MX,27.02,-100.52,94.86,27,0,6.55,clear sky
552,Turayf,SA,31.67,38.66,66.2,23,0,6.93,clear sky
553,Maningrida,AU,-12.07,134.27,75.47,85,69,4.94,broken clouds
554,Visby,SE,57.64,18.3,48.0,52,7,24.16,clear sky
555,Mwinilunga,ZM,-11.74,24.43,68.83,41,0,4.16,clear sky
556,Dingle,PH,11.0,122.67,76.28,91,100,5.21,overcast clouds
557,Rapu-Rapu,PH,13.19,124.13,83.03,80,100,13.0,moderate rain
558,Altay,CN,47.87,88.12,39.81,68,99,2.68,overcast clouds
559,Deputatskiy,RU,69.3,139.9,12.51,95,100,8.81,overcast clouds
560,Alappuzha,IN,9.49,76.33,78.15,86,100,3.89,overcast clouds
561,Namatanai,PG,-3.67,152.43,81.93,70,0,4.12,clear sky
562,Stornoway,GB,58.21,-6.39,45.0,87,100,6.93,overcast clouds
563,Urumqi,CN,43.8,87.6,51.8,32,45,6.71,scattered clouds
564,Palatka,US,29.65,-81.64,82.0,69,0,1.99,clear sky
565,Mendota,US,36.75,-120.38,89.01,23,20,4.7,few clouds
566,Karratha,AU,-20.74,116.85,62.44,90,0,10.69,clear sky
567,Maltahohe,NA,-24.83,16.98,72.63,20,27,11.34,scattered clouds
568,Bay Roberts,CA,47.6,-53.26,55.99,100,90,8.05,overcast clouds
569,Xambioa,BR,-6.41,-48.54,93.34,28,55,2.66,broken clouds
570,Tlacotepec,MX,20.07,-97.87,71.6,72,16,5.88,few clouds
571,Antofagasta,CL,-23.65,-70.4,59.0,82,90,12.75,overcast clouds
572,Eureka,US,40.8,-124.16,64.99,72,1,3.36,clear sky
573,Kifri,IQ,34.7,44.97,69.15,24,0,6.33,clear sky
574,Yerofey Pavlovich,RU,53.97,121.97,22.23,91,97,1.99,overcast clouds
575,Naryan-Mar,RU,67.67,53.09,28.58,96,25,1.39,scattered clouds
576,Lake Havasu City,US,34.48,-114.32,96.01,9,1,4.7,clear sky
577,Klaksvik,FO,62.23,-6.59,39.2,93,100,6.93,light rain
578,Barmer,IN,25.75,71.38,84.7,64,24,4.27,few clouds
579,High Level,CA,58.52,-117.14,24.8,62,75,3.36,broken clouds
580,Ovre Ardal,NO,61.32,7.8,35.6,69,40,14.99,scattered clouds
581,Saint-Augustin,CA,51.23,-58.65,50.43,60,0,4.74,clear sky
582,Labuhan,ID,-6.88,112.21,78.21,82,67,6.69,broken clouds
583,Aripuana,BR,-9.17,-60.63,76.91,86,100,0.38,moderate rain
584,Kichera,RU,55.94,110.1,39.0,80,100,3.38,overcast clouds
585,Key Largo,US,25.09,-80.45,84.2,74,75,18.34,broken clouds
586,Sechura,PE,-5.56,-80.82,76.21,54,9,16.71,clear sky
587,Kissamos,GR,35.49,23.66,71.01,72,75,4.7,broken clouds
588,Key West,US,24.56,-81.78,87.8,62,20,13.87,few clouds
589,Chiriqui Grande,PA,8.95,-82.12,69.01,82,99,4.27,light rain
590,Boissevain,CA,49.23,-100.06,28.99,42,75,14.99,broken clouds
591,Phangnga,TH,8.45,98.53,80.01,94,20,2.24,few clouds
592,High Prairie,CA,55.43,-116.49,26.13,76,0,0.92,clear sky
593,Kenai,US,60.55,-151.26,36.0,86,90,3.36,light rain
594,Acapulco,MX,16.86,-99.89,87.8,74,75,9.17,broken clouds
595,Pervomayskoye,RU,43.92,46.71,55.94,94,0,0.76,clear sky
596,Kasempa,ZM,-13.46,25.83,69.62,24,0,6.49,clear sky
597,The Valley,AI,18.22,-63.06,86.0,83,40,3.36,scattered clouds
598,Bubaque,GW,11.28,-15.83,82.56,86,0,11.83,clear sky
599,San Julian,MX,21.02,-102.17,75.22,38,34,1.95,scattered clouds
600,Saint-Honore,CA,48.53,-71.08,46.99,75,90,11.41,overcast clouds
601,Chara,RU,56.91,118.26,18.97,89,93,0.38,overcast clouds
602,Oktyabrskoye,RU,43.06,44.74,44.6,87,7,6.71,clear sky
603,Kanniyakumari,IN,8.08,77.57,79.03,82,100,15.23,overcast clouds
604,Porto Novo,BJ,6.5,2.6,80.6,83,40,9.17,scattered clouds
605,Olavarria,AR,-36.89,-60.32,79.11,81,20,4.16,moderate rain
606,Muriti,TZ,-1.98,32.92,73.4,78,40,10.29,scattered clouds
607,Axim,GH,4.87,-2.24,77.68,88,48,7.11,scattered clouds
608,Segezha,RU,63.74,34.32,34.05,97,100,12.8,light rain
609,Guangyuan,CN,32.44,105.82,57.0,94,100,4.41,overcast clouds
610,Opuwo,NA,-18.06,13.84,74.16,19,0,5.68,clear sky
611,La Grande,US,45.32,-118.09,62.01,55,90,8.12,overcast clouds
612,Miri,MY,4.41,114.01,77.0,100,40,3.36,scattered clouds
613,Pangai,TO,-19.8,-174.35,75.2,78,75,6.93,broken clouds
614,Yar-Sale,RU,66.83,70.83,19.09,96,28,7.27,scattered clouds
615,Kachug,RU,53.96,105.88,36.93,78,100,0.92,overcast clouds
616,Hervey Bay,AU,-25.3,152.85,73.0,88,7,6.93,clear sky
617,Tadine,NC,-21.55,167.88,73.35,75,4,14.45,clear sky
618,Caravelas,BR,-17.71,-39.25,72.95,80,54,8.43,broken clouds
619,Duku,NG,11.24,4.91,80.53,64,22,4.52,few clouds
620,Kuching,MY,1.55,110.33,73.4,100,40,3.36,scattered clouds
621,Penarroya-Pueblonuevo,ES,38.3,-5.27,66.2,39,82,2.24,broken clouds
622,Nurota,UZ,40.56,65.69,46.4,33,0,4.7,clear sky
623,Brigantine,US,39.41,-74.36,64.4,55,75,12.75,broken clouds
624,Karla,EE,59.37,24.93,41.0,75,75,14.99,broken clouds
625,Yongan,CN,39.7,113.69,40.98,57,0,1.59,clear sky
626,Oeiras,BR,-7.03,-42.13,90.5,20,94,4.92,overcast clouds
627,Puerto Escondido,MX,15.85,-97.07,86.0,66,40,5.82,scattered clouds
628,Kupang,ID,-10.17,123.58,77.88,72,8,3.98,clear sky
629,Gazanjyk,TM,39.24,55.52,59.43,32,0,10.65,clear sky
630,Paita,PE,-5.09,-81.11,68.61,71,27,18.34,scattered clouds
631,Hovd,MN,48.01,91.64,38.89,62,100,7.81,overcast clouds
632,Balabac,PH,7.99,117.06,81.45,78,100,11.27,overcast clouds
633,Westport,US,41.14,-73.36,62.6,51,40,9.17,scattered clouds
634,Mayor Pablo Lagerenza,PY,-19.93,-60.77,99.75,28,30,8.43,scattered clouds
635,Rognan,NO,67.1,15.39,28.0,80,6,2.24,clear sky
636,Luganville,VU,-15.53,167.17,78.8,78,75,6.93,broken clouds
637,Ramnicu Valcea,RO,45.1,24.37,45.28,65,68,5.12,broken clouds
638,Bolgatanga,GH,10.79,-0.85,83.34,59,38,3.13,scattered clouds
639,Narathiwat,TH,6.33,101.75,77.0,94,20,2.24,moderate rain
640,Codrington,AU,-38.27,141.97,47.53,95,39,5.99,scattered clouds
641,Port-Cartier,CA,50.03,-66.87,44.6,87,75,6.93,broken clouds
642,Taldan,RU,53.67,124.8,19.58,97,4,1.43,clear sky
643,Banjarmasin,ID,-3.32,114.59,75.2,100,90,9.17,overcast clouds
644,Kondinskoye,RU,59.65,67.41,30.25,97,100,10.25,overcast clouds
645,Amanganj,IN,24.43,80.03,76.69,62,0,4.14,clear sky
646,Inuvik,CA,68.35,-133.72,15.8,72,5,3.36,clear sky
647,Novobirilyussy,RU,56.95,90.67,30.96,92,100,14.36,overcast clouds
648,Igrim,RU,63.19,64.42,29.71,94,86,6.78,overcast clouds
649,Yenagoa,NG,4.92,6.26,76.32,93,19,4.25,few clouds
650,Yining,CN,29.04,114.56,55.92,89,99,1.03,overcast clouds
651,Gamba,GA,-2.65,10.0,77.05,90,97,8.23,overcast clouds
652,Seoul,KR,37.57,126.98,46.4,100,1,1.25,light rain
653,Berasia,IN,23.63,77.43,78.82,66,62,4.94,broken clouds
654,Saldanha,ZA,-33.01,17.94,59.0,77,100,9.17,overcast clouds
655,Magdagachi,RU,53.45,125.8,20.91,94,0,2.44,clear sky
656,Tarko-Sale,RU,64.92,77.78,25.14,97,64,15.86,broken clouds
657,Itoman,JP,26.12,127.67,77.0,83,20,13.87,few clouds
658,Kidal,ML,18.44,1.41,89.8,13,31,9.64,scattered clouds
659,Baiao,BR,-2.79,-49.67,85.77,61,94,2.53,overcast clouds
660,Jermuk,AM,39.84,45.67,47.39,47,0,1.59,clear sky
661,Payo,ID,-3.75,103.64,73.51,95,100,3.18,overcast clouds
662,Tazovskiy,RU,67.47,78.7,21.24,95,95,14.54,overcast clouds
663,Akureyri,IS,65.68,-18.09,41.0,80,90,17.22,overcast clouds
664,Amahai,ID,-3.33,128.92,79.0,93,68,1.68,broken clouds
665,Onalaska,US,43.88,-91.24,46.0,42,75,10.29,broken clouds
666,Ainazi,LV,57.86,24.36,42.69,70,99,21.9,light rain
667,Nioro,GM,13.35,-15.75,80.6,71,0,5.41,clear sky
668,Malindi,KE,-3.22,40.12,77.94,80,0,11.48,clear sky
669,Jelling,DK,55.76,9.43,42.01,93,25,6.93,scattered clouds
670,Salinas,US,36.68,-121.66,81.0,32,1,8.05,clear sky
671,Georgiyevka,KZ,43.04,74.71,48.2,49,0,6.71,clear sky
672,Chipinge,ZW,-20.19,32.62,62.6,67,0,4.52,clear sky
673,Tucuman,AR,-26.82,-65.22,105.8,26,0,19.46,clear sky
674,Nesbyen,NO,60.57,9.1,28.99,68,99,8.99,overcast clouds
675,Iqaluit,CA,63.75,-68.51,32.0,96,90,20.8,mist
676,Xapuri,BR,-10.65,-68.5,96.62,32,30,5.39,scattered clouds
677,Bani,DO,18.28,-70.33,88.0,70,40,11.41,scattered clouds
678,Erenhot,CN,43.65,111.98,43.12,54,0,12.46,clear sky
679,Ilo,PE,-17.64,-71.34,63.63,71,71,4.68,broken clouds
680,Sarakhs,IR,36.54,61.16,53.6,45,0,2.24,clear sky
681,Champerico,GT,14.3,-91.92,89.6,62,40,11.41,scattered clouds
682,Hirapur,IN,21.53,79.77,73.35,91,45,3.0,light rain
683,Kiama,AU,-34.68,150.87,60.01,92,86,1.99,overcast clouds
684,Ceuta,ES,35.89,-5.31,68.0,82,92,13.87,overcast clouds
